user_id,comment_text,gender,identity,user_followings,user_followers,user_posts,comment_likes,comment_length,comment_num,topic_num,emoji_num,secondary comments,label
1828205357.0,要是男保洁撞见女领导估计都要被开除了吧你不敲门不先问问有没有人就进去，罚你2000多吗？,1.0,3.0,469.0,299.0,2916.0,0.0,25.0,2.0,1.0,0,0,1.0
5063698916.0,那大学怎么还不放假，老师领导随便出入，我想知道这封闭是给谁封的，，给学生传染了谁负责？那大学怎么还不放假，老师领导随便出入，我想知道这封闭是给谁封的，，给学生传染了谁负责？,0.0,3.0,96.0,113.0,9.0,28.0,46.0,2.0,1.0,1,1,0.0
5761579706.0,少年维特的烦恼。一家之言，另外这保洁就是不专业。,1.0,3.0,44.0,10.0,28.0,1.0,16.0,2.0,2.0,0,0,0.0
6491605349.0,这家公司好没人性，，自己洗澡不关门，，自己都不知道保护自己，，那你自大路上洗澡是不是也要告别人偷看你洗澡？？我看就是看保洁阿姨好欺负，，欺负人家,0.0,3.0,15.0,14.0,6.0,0.0,18.0,2.0,1.0,1,0,0.0
2287582153.0,评论里骂钟老的。希望新冠找上你的时候不要哭爹喊娘让人家救你评论里骂钟老的。希望新冠的时候不要哭爹喊娘让人家救你,0.0,3.0,379.0,490.0,1922.0,5042.0,57.0,2.0,1.0,7,1,0.0
5887311963.0,板蓝根院士板蓝根院士，又在分析病情呢，这么大岁数多多休息吧板蓝根院士又在推销板蓝根啊，都比中国明星优秀,1.0,3.0,78.0,137.0,27.0,0.0,8.0,4.0,2.0,2,0,1.0
5525539075.0,这事罚2000，是进去摸人了么，日子都活不下去了3000的保洁哪里都可以做，去劳动局告啊，搞不赢也要闹一下罚款就已经是违法了，顺便查查是不是有其他违法行为吧，,1.0,3.0,5.0,2.0,38.0,0.0,26.0,2.0,1.0,0,0,1.0
1816744551.0,黑钟老的，，这边建议早日新冠去世黑钟老的，，这边建议早日新冠去世,0.0,3.0,249.0,401.0,559.0,56.0,16.0,2.0,1.0,2,0,1.0
7016266850.0,以为女生要是被摸屁股，谁也不准说是真的请上学姐头像,1.0,3.0,251.0,198.0,1060.0,0.0,6.0,2.0,1.0,0,0,1.0
3861374399.0,罚太多了，罚200顶多了真的，虽然是阿姨的错，但人活着有时最好要善良一点，阿姨总共一个月才3400，就因为这件小事罚2000，作为领导你的心不会痛吗,0.0,3.0,96.0,80.0,1140.0,0.0,65.0,2.0,1.0,1,0,0.0
6388662768.0,女人犯错总是付出更大代价。我看还是犯错太少，“诬告”女人争取像闲猪手男人一样多就好了，就不至于见着一个就嗨得跟吃多了威哥似的，群情激吠。反正挺奇怪的，女生误解男生猥亵的事情即便双方和解了也能上热搜，那么多强奸、杀妻、性侵幼童、职场性骚扰、校园霸凌的事却要被限流、禁言、销号。可见微博的价值观有其微妙，前者无法得到这个平台的宽容，后者倒是可以。评论区辣鸡瞎高潮啥呢什么这女生真可怕母老虎不能娶之类的话，醒醒吧，清华学姐也看不上你们反正挺奇怪的，女生误解男生猥亵的事情即便双方和解了也能上热搜，那么多强奸、杀妻、性侵幼童、职场性骚扰、校园霸凌的事却要被限流、禁言、销号。可见微博的价值观有其微妙，前者无法得到这个平台的宽容，后者倒是可以。女人犯错总是付出更大代价。我看还是犯错太少，“诬告”女人争取像闲猪手男人一样多就好了，就不至于见着一个就嗨得跟吃多了威哥似的，群情激吠。,0.0,3.0,344.0,8.0,1199.0,100.0,83.0,5.0,1.0,13,1,1.0
1045236211.0,不多，没开除你已经够意思了，性别一换，评论过万，女权女权，不多，没开除你已经够意思了，性别一换，评论过万，女权女权，,0.0,0.0,350.0,255.0,967.0,3.0,29.0,2.0,1.0,1,0,1.0
2815204262.0,这事他妈要是没有监控，这男的要被直接逼死？？现在的女人不需要证据，只要一张嘴，就能把一个男的搞死？因为“正义”站在女人那边这事他妈要是没有监控，这男的要被直接逼死？？现在的女人不需要证据，只要一张嘴，就能把一个男的搞死？因为“正义”站在女人那边,1.0,3.0,849.0,654.0,2384.0,394.0,104.0,2.0,1.0,15,1,1.0
1937565547.0,草草处理只会助长女拳和失智团体閪命贵,1.0,3.0,566.0,530.0,1169.0,0.0,3.0,2.0,2.0,0,0,1.0
5325386112.0,太少了，建议奖励今年所有gdp杀了他！,1.0,3.0,110.0,61.0,218.0,0.0,4.0,2.0,1.0,0,0,1.0
1927549064.0,那现在如果是男的不敲门进了，是女的在洗澡，那又会说什么呢为什么不敲门先基本礼貌呀！,0.0,3.0,185.0,453.0,5738.0,0.0,16.0,2.0,2.0,3,0,1.0
5866659274.0,哦哟，领导那是龙体哦翻白眼，？评论里的渣渣脑子忘记带了吗？,0.0,3.0,168.0,75.0,321.0,0.0,14.0,2.0,2.0,0,0,1.0
7264479611.0,物竞天择，适者生存。很惊讶啊，二胎生完就，不敢相信这么平凡的理由。生孩子还是慎重吧。,0.0,3.0,25.0,15.0,407.0,0.0,33.0,2.0,2.0,0,0,0.0
3905211129.0,2020最强带货医药股涨停狗,0.0,3.0,394.0,172.0,291.0,1.0,30.0,2.0,1.0,12,0,1.0
5181809230.0,凤凰网下面的评论我看着一脸懵逼凤凰网下面的评论我看着一脸懵逼,0.0,0.0,395.0,128.0,1172.0,451.0,48.0,2.0,1.0,13,1,0.0
5714738441.0,告死这些田园驴犬，猥琐驴。一辈子没男人要，幻想男人摸他屁股。告死这些田园驴犬，猥琐驴。一辈子没男人要，幻想男人摸他屁股。告死这些田园驴犬，猥琐驴。一辈子没男人要，幻想男人摸他屁股。,1.0,3.0,61.0,32581.0,1233.0,50.0,42.0,3.0,3.0,16,1,1.0
1939525391.0,当你觉得人生无望时，看看天，白天和黑夜都是按时按点儿的来，希望也是一样每天都来，最轻松不过是一死了之，那真的太简单了。体态不行啊~~，，慌了,0.0,3.0,129.0,798.0,24884.0,0.0,11.0,2.0,2.0,0,0,1.0
6942256497.0,中国加油，钟老谢谢你！尊重科学，尊重事实，让我们所有人一起加油，战胜新冠！,0.0,3.0,393.0,16.0,676.0,4.0,26.0,2.0,1.0,0,0,0.0
7394324614.0,我在食堂碰到腚姐，她的腚啪的一下就挺起来了，很快啊!一腚下来蹭我的书包，我大E了啊，没有闪，这个腚姐，不讲武德，来骗！来偷袭!我20级的小学弟，这好吗?这不好。我劝这位腚姐耗子尾汁，耗耗反思，以后不要再犯这种聪明，小聪明啊，清华大学以和为贵，要讲武德，不要搞窝里斗，谢谢朋友们!为什么不公开实名道歉，联系院方和家长?,1.0,3.0,53.0,1.0,43.0,0.0,19.0,2.0,3.0,0,0,1.0
1881787370.0,700分的被400分的诬陷了清华现在也是进入了不少低层次弱智啊,1.0,3.0,760.0,138.0,222.0,0.0,17.0,2.0,1.0,4,0,1.0
1873086230.0,这是张大姐，如果是张小姐，早就加薪了这是张大姐，如果是张小姐，早就加薪了,1.0,3.0,214.0,23636.0,204.0,158.0,28.0,2.0,1.0,17,0,1.0
2526871557.0,板蓝根，呵呵^_^我们有板蓝根,1.0,3.0,697.0,398.0,588.0,0.0,6.0,2.0,1.0,0,0,1.0
5679486200.0,所以这女的发布的各种消息就这样悄无声息的过去了？一个道歉加和解还双方道歉和解？我想问关男方什么事？男方凭什么要和解？男方做错的什么？就因为不小心用包磕到了她所谓的屁股？就遭受到了各种曝光，小学弟有了阴影影响了心情谁负责？视频里说的到好听都和解了～诽谤哦。啧。到现在基本差不多都冷藏了，学校不发表意见，老师保护这个母人，然后消声觅迹了，唉，还诽谤，没机会了。,1.0,3.0,9.0,32.0,1.0,0.0,49.0,2.0,2.0,0,0,1.0
1834785812.0,买可威，防流感常备奥司他韦，流感克星,1.0,3.0,186.0,135.0,657.0,0.0,11.0,2.0,1.0,0,0,0.0
7525418545.0,本来一件小事情吧，一经你报道，大家都知道这个领导被清洁阿姨看了，变成全民讨论的大事了没敲门是不对，但她是清洁工，这是她工作的主要场地，忘记敲门也是情有可原，毕竟我们每天上班，进办公室也不会这么有礼貌天天敲门,0.0,3.0,48.0,7.0,42.0,0.0,61.0,2.0,1.0,1,0,0.0
1095353621.0,性别一换，微博过万不应该罚款，直接拘留吧,1.0,3.0,328.0,160.0,208.0,0.0,11.0,2.0,1.0,0,0,1.0
1710532585.0,哪来的威风！就等着看后续吧！,1.0,3.0,54.0,18.0,356.0,0.0,8.0,2.0,1.0,0,0,1.0
7424795052.0,看见了领导的短处看见了没事，出来就别乱说短小了,1.0,3.0,22.0,8.0,3.0,0.0,15.0,2.0,1.0,0,0,1.0
5766809173.0,很坏的一个女人！很多人看到网上的不好的事件时觉得社会上有些人很坏很恶，结果其实自己不幸也成为了这样的人，这女的就是这样的人，毫无一般人的包容心很同情心，素质堪忧！,0.0,3.0,151.0,10.0,18.0,1.0,73.0,2.0,1.0,0,0,1.0
6520303960.0,会不会是被谋杀？会不会是被谋杀？,1.0,0.0,330.0,2057.0,792.0,10.0,14.0,2.0,1.0,5,1,0.0
6435800852.0,那如果撞见的是普通职工洗澡的话估计就罚一两百吧？？？要是是男领导误入女澡堂看见女工洗澡的话？,0.0,3.0,34.0,2.0,9.0,1.0,20.0,2.0,1.0,0,0,1.0
6132000046.0,儿子懂法的大姐也挺牛气,0.0,3.0,159.0,14.0,244.0,0.0,6.0,2.0,1.0,0,0,0.0
6598727945.0,中医中药护中国——增强自身体质，破除疫苗迷信！3400你要什么礼貌？重庆记忆，英掴商间，这玩意儿太假了吧,1.0,3.0,48.0,58.0,361.0,0.0,23.0,3.0,3.0,1,0,0.0
6050103478.0,新浪的小编弱智来的，总是问些奇奇怪怪的问题为什么，好像我们很好的样子,0.0,3.0,555.0,96.0,1184.0,0.0,13.0,2.0,1.0,0,0,0.0
2827671904.0,谁知道里面是领导，而且洗澡也不关门谁知道里面是领导，而且洗澡也不关门,0.0,3.0,566.0,509.0,1689.0,0.0,17.0,2.0,1.0,2,0,0.0
6227871546.0,这评论区真是感恩节第二天的最好诠释呢先不说是误入，2000？？认真的？,0.0,3.0,581.0,11.0,1448.0,0.0,17.0,2.0,2.0,1,0,0.0
2201357897.0,此女子比杀人犯更加让人厌恶应该在媒体上露脸公开道歉，书面道歉，下跪道歉，口头道歉,1.0,3.0,241.0,108.0,397.0,0.0,27.0,2.0,1.0,0,0,1.0
1923380504.0,评论内涵的，祝你们早日得新冠并且祝病毒战胜你们评论内涵的，祝你们早日得新冠并且祝病毒战胜你们,0.0,0.0,286.0,143.0,2146.0,11652.0,59.0,2.0,1.0,14,1,1.0
6882711494.0,评论区试图勾起男女性别对立的人能不能了解一下法律，她这样不是女性自我保护的问题，而是犯罪行为，是要付法律责任的，不管是女权还是男权，能凌驾在法律之上吗？小东西这三个字看得我鸡皮疙瘩都起来了，，自我感觉过于良好,0.0,3.0,41.0,4.0,9.0,0.0,28.0,2.0,1.0,0,0,0.0
1764784753.0,相信钟老但是男领导就这么值钱吗,0.0,3.0,811.0,571.0,1339.0,0.0,11.0,2.0,2.0,0,0,1.0
2617040681.0,辞职吧，尴尬，尴尬如果是男保洁误入女浴室就感觉更严重了,0.0,3.0,1217.0,345.0,2175.0,0.0,18.0,2.0,1.0,0,0,1.0
5664582297.0,200就够了还两千性别一换，警所立案,1.0,3.0,130.0,153.0,14.0,0.0,12.0,2.0,1.0,1,0,1.0
1762758857.0,我只希望祖国人民平平安安，健健康康，，祖国繁荣富强，其他的和我们有毛关系日本艺人自杀问我们中国人，搞笑不,0.0,3.0,16.0,138.0,796.0,0.0,19.0,2.0,2.0,2,0,0.0
7326799435.0,我觉得保洁阿姨都不容易！我每次看到她们都是很尊敬的，哎，罚得太多了，哪家公司啊？罚款也太多了吧？？？？,1.0,3.0,43.0,3.0,24.0,0.0,11.0,3.0,1.0,1,0,0.0
5254880772.0,涉嫌诽谤，侵犯学弟姓名权，名誉权，隐私权。建议众筹给学弟诉讼费，蛆宝宝不会不字词吧很难不字词，建议众筹给学弟诉讼费，蛆宝宝不会不字词吧,1.0,3.0,204.0,73.0,81.0,0.0,30.0,2.0,1.0,1,0,1.0
1268941197.0,领导都这样罚款不能超过工资的20%，且所剩工资金额不得低于当地最低工资标准，否则属于违法行为。这摆明了是欺负人,1.0,1.0,1320.0,94111.0,7325.0,0.0,50.0,2.0,1.0,0,0,0.0
2248161921.0,今年流感确实少了今年流感确实少了,1.0,3.0,45.0,591.0,750.0,29.0,28.0,2.0,2.0,6,1,0.0
5848753018.0,中国人要有自己的思维能力，不要被一些分裂主义和其他国家的阴谋带坏了良心。伟大的抗疫精神，,0.0,3.0,2783.0,3268.0,2110.0,0.0,10.0,2.0,1.0,0,0,0.0
1971494727.0,人家大姐又没看你，就进去拿个工具，撞见了”领导“，请问哪位领导这么精贵咯！罚款都违法了！保洁是多么辛苦的工作，处罚过重了吧！这什么公司啊！这么克扣职工工资的吗？《工资支付暂行规定》第十六条　因劳动者本人原因给用人单位造成经济损失的，用人单位可按照劳动合同的约定要求其赔偿经济损失。经济损失的赔偿，可从劳动者本人的工资中扣除。但每月扣除的部分不得超过劳动者当月工资的20％。若扣除后的剩余工资部分低于当地月最低工资标准，则按最低工资标准支付。,0.0,0.0,600.0,22689.0,7116.0,1.0,140.0,2.0,1.0,0,0,0.0
2710557564.0,什么领导啊！，贪污的啊，派头这么大！混账这太过分了吧！阿姨，你别怕，是冤枉的，大家会替你出头的,0.0,3.0,170.0,174.0,3538.0,0.0,20.0,3.0,1.0,0,0,0.0
7383234998.0,鸟太小，泄密？鸟太小，泄密？,1.0,3.0,137.0,75.0,875.0,218.0,7.0,2.0,1.0,3,1,1.0
1668291070.0,没有监控学弟怎么办，是不是就身败名裂了没有监控学弟怎么办，是不是就身败名裂了,1.0,3.0,5006.0,1736.0,4039.0,3209.0,19.0,2.0,1.0,1,1,0.0
5738028639.0,自恋过头想太多了吧自恋过头想太多了吧,0.0,3.0,130.0,401.0,627.0,108.0,102.0,2.0,1.0,31,1,1.0
6436516367.0,每次阿姨打扫厕所的时候我们也正常尿尿，完全没有一丝尴尬这场仗还要打好久，向钟老致敬,1.0,3.0,738.0,60.0,1235.0,1.0,20.0,2.0,2.0,3,0,0.0
5509187825.0,，三女子洗浴中心泡澡遭醉酒男偷窥，，男权看这里，，，，性别一换啥事没有，，，还没过千，，，，是男权没错了如果是领导撞见员工估计是另外一种局面我发现好多男的脑子有病，，，作保洁的基本上都是女的，，，男宁愿去做保安也不会去做这个啊,0.0,3.0,198.0,82.0,514.0,0.0,46.0,3.0,1.0,4,0,1.0
2919255637.0,键盘侠可省点心吧！钟老贡献不比你们大么，孩子们都懂的道理你们不懂连个孩子都不如喷子也是不过脑子你咋知道就是这样呢，人贡献比你大有时候随口一句就让你们给夸大了，但是老人家对抗疫情做出的贡献比你都大，小孩子都懂得道理你们这么大了还不知道比不过个孩子,0.0,3.0,713.0,102.0,1029.0,0.0,83.0,2.0,1.0,0,0,0.0
6678881166.0,其实女人没那么关注你们是大是小，讨论那个东西尺寸最多的还是男人，说长说短的也是男人，谢谢蝻拳别性别一换了，性别一换啥事没有，道歉了事,1.0,3.0,14.0,5.0,33.0,0.0,28.0,2.0,2.0,2,0,1.0
6400175974.0,日本亡国了再来通知我今天和一个意大利人聊天，他说那些不爱意大利天天想着外国好，想着移民，而不想着怎么发展国家和帮助国家解决困境的人，就算有着意大利护照，他也不觉得他们是意大利人，我对此非常赞同，评论区里有多少拿着中国护照的外国人，或者说你本身就是外国人:-),1.0,3.0,60.0,20.0,23.0,0.0,119.0,2.0,2.0,0,0,1.0
6098797753.0,任何一个男性个体之恶都可以被上升到男权的优势与男权的恶质，任何一个女性个体的不幸，都是全体女性的不幸，是女权当兴的铁证。任何一个女性个体的美德，便都是女性群体的美德，而任何一个男性个体的美德就只是那个个体的美德。这不是我说的。只是看别人说的有点意思拿来用用。别喷我。看男女拳对喷。品百味人生。各位理性的人看双方有那些言辞污言秽语爱带生殖器官的建议拉黑。免得看着来气。,0.0,3.0,104.0,243.0,1874.0,1.0,50.0,2.0,1.0,1,0,0.0
5636019391.0,国人多少救人的英雄事迹也没见你们这么报道，一个多星期了每天都能看到这新闻，舔完了没有，国人有过奖金吗，没必要是个洋人就他妈一直报道，双标玩意可给爷整，吐了，了,1.0,3.0,190.0,721.0,100.0,0.0,6.0,2.0,1.0,0,0,1.0
2731370120.0,为什么女保洁进异性浴室不敲门就私闯浴室？试想一下女保洁如果是个女流氓，对领导下药看领导洗澡强行和领导发生关系从而向上爬索取一个好职位的心机女这实在太恐怖了进男浴室没有敲门等于是明目张胆的去偷看别人洗澡更何况还是看领导洗澡这样的情况太严重没有被开除就不错了,1.0,3.0,1934.0,354.0,75.0,12.0,50.0,2.0,1.0,0,0,0.0
2673973294.0,冬季来临，加强防范，大姐确实有错在先，应该受到处罚。但是也要根据实际情况来处理，她业务不精，口头警告或者罚款100。这些都会让她以后会记住，个人觉得处罚太过。,0.0,0.0,691.0,3789.0,8271.0,0.0,71.0,2.0,2.0,2,0,0.0
6680197288.0,性别互换转发过万性别互换转发过万,0.0,3.0,204.0,243.0,2004.0,8.0,8.0,2.0,1.0,1,0,1.0
3508573471.0,这就罚2000？告死她,1.0,3.0,56.0,298.0,717.0,0.0,3.0,2.0,2.0,0,0,1.0
5557761558.0,钟老在努力，我们也要努力啊，冬天到了容易发生流感，该戴口罩的戴好口罩，为自己负责也为他人负责，今年一定可以把去年的春节补上，过个热闹年！钟老辛苦了！医务人员们辛苦了注意防护注意防护啊！！！,0.0,3.0,133.0,125.0,420.0,0.0,12.0,2.0,1.0,2,0,0.0
6993129886.0,好几个机位摆拍选的这个视角假的演戏还有人信,1.0,3.0,202.0,51.0,3130.0,1.0,8.0,2.0,1.0,0,0,1.0
5886072961.0,做保洁有的时候真的是完全不顾忌。有时候正在嘘嘘直接就进来。真是以为做保洁就没有性别了不敲门，进浴室本来就挺那啥的，那万一是很重要的客人呢！做保洁有的时候真的是完全不顾忌。有时候正在嘘嘘直接就进来。真是以为做保洁就没有性别了不敲门，进浴室本来就挺那啥的，那万一是很重要的客人呢！,1.0,1.0,138.0,628181.0,241.0,41.0,69.0,2.0,2.0,1,1,0.0
2667690821.0,感觉背后有其他原因呀！不然为啥会在短时间内这么多人自杀呢？那些内涵钟老的，大家看了气了骂了就是了。人家钟老80岁了，至于吗？这次疫情他完全可以不出来呀！在那些人嘴里都是为了自己利益，他有这个必要吗？,0.0,3.0,401.0,246.0,1701.0,3.0,70.0,2.0,2.0,0,0,0.0
5896699365.0,这要是男的进入女浴室估计就社死了罚得对,1.0,3.0,565.0,132.0,70.0,0.0,3.0,2.0,1.0,0,0,1.0
5653437104.0,嗯，那你说为什么会这样呢？评论里好多说性别一换就咋咋咋的，思考一下为什么会有“性别一换”一说的原因有价值不比它有价值？,0.0,3.0,161.0,120.0,103.0,0.0,46.0,2.0,1.0,0,0,0.0
7375753988.0,整天就知道说，到底干啥了？CQ人可真能舔他干啥了？,1.0,3.0,237.0,39.0,7.0,0.0,5.0,3.0,3.0,0,0,0.0
2361601372.0,我的天，评论都是些什么人，太可怕了害怕，，我看到了一群不知道什么的破坏社会关系。,0.0,3.0,712.0,364.0,1501.0,2.0,19.0,2.0,1.0,0,0,0.0
2574625564.0,对对对告她，千万别客气好不好对对对告她，千万别客气好不好,0.0,3.0,153.0,51.0,423.0,1765.0,26.0,2.0,1.0,3,1,0.0
5148065977.0,喷子大概当初都坨了板蓝根打算发国难财结果失算了吧祝愿所有键盘侠都可以活到钟老这个年纪，并且还能有力气敲键盘。喷子大概是屯了药打算发国难财吧，只可惜，喷子还是非典那是的喷子，国民却已经长大了，所以让他们亏了钱，只能狗急跳墙。,0.0,3.0,9.0,31.0,6.0,0.0,57.0,3.0,1.0,0,0,0.0
1735657112.0,其实我有个疑问？为什么要叫娱乐圈，而不是演艺圈呢？艺人难道都是来取悦娱乐大众的吗？又不是专门的搞笑艺人、谐星那还说得过去，要是是一年轻貌美的，还会这么说么,1.0,3.0,312.0,355.0,744.0,0.0,16.0,2.0,2.0,0,0,1.0
1986897931.0,看着凤凰网底下的攻击评论，黑评几乎都是来自凤凰的铁粉，真是可笑看着凤凰网底下的攻击评论，黑评几乎都是来自凤凰的铁粉，真是可笑,1.0,0.0,1009.0,3355.0,1674.0,3464.0,31.0,2.0,1.0,3,1,0.0
2306378513.0,这要是男保洁进了女浴室，罚2000我估计没一个说多的，估计还得说这男保洁是性骚扰得报警立案这要是男保洁进了女浴室，罚2000我估计没一个说多的，估计还得说这男保洁是性骚扰得报警立案,0.0,0.0,512.0,1313.0,1267.0,6.0,66.0,2.0,1.0,6,1,1.0
3186426173.0,你说误入，但人家肯定害怕呀。看没看见，你说了人家也不信呀。,0.0,3.0,1359.0,409.0,302.0,0.0,15.0,2.0,1.0,0,0,0.0
6534252517.0,过年不回去了今年过年还是不流动了，在出租屋呆着话说今天热搜很舒适，终于不是一水儿娱乐消息了,0.0,3.0,283.0,47.0,78.0,0.0,42.0,2.0,1.0,1,0,0.0
6092592313.0,善良不分国界致敬钟老,1.0,3.0,177.0,180.0,64.0,1.0,10.0,2.0,3.0,3,0,0.0
2498768787.0,自卑了，恼羞成怒。冬季平安，百姓平安，中国平安。,1.0,3.0,42.0,160.0,109.0,0.0,15.0,2.0,2.0,0,0,1.0
1848499620.0,又是新浪？新浪推送的真不值得一看，比如一个文章，非要关注ta新浪微博或者下载ta的软件才得看真的狗来的日本娱乐圈怎么了？在中国微博问？楼主你是精神病院出来得还是在你得了遗传病？日本娱乐圈关我们啥事？,1.0,3.0,513.0,271.0,38.0,0.0,51.0,2.0,1.0,2,0,1.0
1941361387.0,奖金需要和我们国人救人一样才可以啊，希望见义勇为都被奖励哈钟老84岁了还去武汉一线抗疫，请问键盘侠们有做了什么？钟老84岁了还去武汉一线抗疫，请问键盘侠们有做了什么？,0.0,0.0,147.0,163.0,389.0,325.0,50.0,3.0,3.0,7,1,0.0
6899769032.0,看到这个，我想起男人在路边随便小便，算什么罪？有没有勾引罪啊重点是，保洁阿姨只是进男浴室拿工具，人都没看见，是领导在镜子里看见保洁阿姨的，一般做清洁工作的都知道，忙起来，会忘记很多事情的，更何况这种礼节性礼貌行为呢？下午一点四十分是领导洗澡的时间吗？难道洗澡不是要下班后才能洗澡的吗？,0.0,3.0,133.0,213.0,912.0,2.0,127.0,2.0,1.0,7,0,1.0
7397564974.0,我觉得错的不是大姐，错在上班时洗澡，对与错就在主里，那么罚款的应该是这个领导，这个领导上班时洗了个金贵澡，大姐这个钱可以要回来，而且还可以获得精神损失费我觉得很简单，大姐在上班，正常，领导在上班时间洗澡，说到对与错，那位领导肯定是错了，那正常上班的大姐，和上班时间洗澡还不锁门，还要扣大姐的资2OOO元，那大姐因为你上班时间洗澡违规而扣款，请问这位领导该扣友多少钱呢？领导怎么可以上班时间洗澡，那该罚款的应该是领导而不是保洁，按照保洁的罚款，这位领导上班时洗澡，这个澡金贵了，保洁不但可以要回罚款，而且要求精神损失费。我说的对吗？,0.0,3.0,60.0,1.0,7.0,0.0,81.0,3.0,1.0,0,0,0.0
5385739870.0,有事说事啊…不敲门真的很烦…记得有一次去海南岛上、去公共浴室冲淡水的时候一个中年东北大妈直接就把我门口推开了！！推开就走了！！都说里面有人了！！虽然说我有你也有！特么你还想跟我共浴嘛！！我特么真的是气炸了当时！希望这个阿姨还是长长记性、浴室呢、还是要敲敲门！,0.0,3.0,393.0,23.0,1156.0,0.0,24.0,2.0,1.0,0,0,0.0
5095453504.0,角色互换，，，评论过万角色互换，，，评论过万,1.0,3.0,3445.0,723.0,121.0,4.0,32.0,2.0,1.0,9,1,1.0
7344901636.0,我感觉死好疼啊，怎么想的我怎么感觉死很疼啊,0.0,3.0,103.0,1.0,2.0,0.0,9.0,2.0,2.0,0,0,0.0
2061675095.0,看了完整的视频，我感觉是摆拍。看了完整的视频，我感觉是摆拍。,1.0,1.0,1481.0,2249715.0,32472.0,0.0,15.0,2.0,2.0,1,0,1.0
3883489874.0,因为这是领导压力。,1.0,0.0,96.0,13113.0,2237.0,1.0,3.0,2.0,2.0,0,0,1.0
1742482691.0,学姐下手让别人死，没想到反弹回来落自己身上！这，领，，导有多短，损失这么大！学姐下手让别人死，没想到反弹回来落自己身上！,1.0,1.0,2260.0,269926.0,15822.0,4.0,22.0,3.0,3.0,1,0,0.0
1347535390.0,这要是男保洁创女浴室呢，不在于领导洗不洗澡，就是这个事情本身就比较严重这要是男保洁创女浴室呢，不在于领导洗不洗澡，就是这个事情本身就比较严重,0.0,3.0,142.0,98.0,1553.0,30361.0,52.0,2.0,1.0,5,1,1.0
2162544860.0,感觉自己一个月工资都没比保洁元高多少，做的事情还比保洁工作累上千倍感觉自己一个月工资也没比保洁的高多少,0.0,3.0,413.0,375.0,14.0,0.0,18.0,2.0,1.0,2,0,0.0
1993292930.0,鞭得无下限厉害,1.0,1.0,213.0,2104302.0,26996.0,0.0,2.0,2.0,1.0,0,0,1.0
7012059401.0,微博女权威武威武受害者是男当然就是受害者有罪啦微博还不明白吗？,1.0,3.0,168.0,16.0,27.0,0.0,26.0,2.0,2.0,1,0,1.0
6216760905.0,希望一些大牌明星给国家交税增加到百分之70还好我的波多野结衣老师没有自杀,0.0,3.0,126.0,14.0,30.0,0.0,15.0,2.0,1.0,0,0,0.0
2079242275.0,没事，我家有很多板蓝根，一药多用！奥力给！！banlangen的评论都被删了？,1.0,3.0,525.0,588.0,1061.0,0.0,17.0,2.0,1.0,0,0,0.0
1866239204.0,开始卖疫苗了开始卖疫苗了,1.0,3.0,345.0,526.0,593.0,2.0,21.0,2.0,1.0,5,1,1.0
7344981518.0,由于女人是“弱势群体”，人们往往偏向相信女说的，女人一张嘴就有可能毁了男人一生，而现在的女人太会装太会骗了女人作为“弱势群体”污蔑男人太容易了，人们一般倾向于相信女方说的，所以有些别有用心的恶毒女人为了陷害男人，故意找没监控的地方然后污蔑男人，卖惨博取同情这女人平时也是个盛气凌人咄咄逼人的人告她，道个歉也不是亲自当面道歉还是通过辅导员道歉，毫无诚意，支持学弟告她诽谤，侵犯他人隐私,1.0,3.0,32.0,12.0,0.0,4.0,45.0,4.0,1.0,0,0,1.0
7336154764.0,我们又不是日本人，你干嘛问我们？那些说中国明星待遇好，不用自杀的。那中国老百姓待遇有日本和韩国的老百姓好？怎么不见中国老百姓爱自杀？你生活得比日本韩国人好么？怎么不见你自杀？,0.0,3.0,21.0,1.0,1.0,0.0,71.0,2.0,1.0,0,0,1.0
2501293102.0,评论生动的体现了过河拆桥的现实操作！疫情以来，一路看过来，我也算是对平时工作中遇到的那些白眼狼垃圾患者平常心对待了，毕竟连钟老都免不了被这么多垃圾喷，我等打工人就不要求更多了！疫情让我对人心看的更透彻了！！大姐没敲门有错，但是胡乱罚款属于违法行为，被撞见的人尴尬生气都不是违法的理由！用违法行为来惩罚一个错误评论不少人还觉得理所应当，简直可笑！,0.0,3.0,311.0,259.0,1228.0,0.0,69.0,2.0,2.0,0,0,0.0
2952831055.0,应该在保洁入职时就告知相关规定！快被朱一旦翻拍,0.0,3.0,279.0,48.0,115.0,0.0,12.0,2.0,1.0,1,0,0.0
1559755023.0,郁抑症真是太可怕了，日本娱乐圈怎么了，郁抑症真是太可怕了，日本娱乐圈怎么了，，竹内结子今年1月刚生二胎，,1.0,1.0,758.0,26474.0,21687.0,0.0,36.0,2.0,1.0,2,0,0.0
1811787207.0,这些评论都是假正经看见就看见了，哪个男人不长的似得，不稀罕，除非他短细,0.0,3.0,389.0,445.0,2134.0,0.0,26.0,2.0,1.0,0,0,1.0
7483814019.0,3400不错了，我18年大学毕业的时候也才3700到手，让人怀疑人生的中国工资水平，说好的强大的中国呢？3400不错了，我18年大学毕业的时候也才3700到手，让人怀疑人生的中国工资水平，说好的强大的中国呢？,1.0,0.0,39.0,9.0,752.0,25.0,57.0,2.0,1.0,1,1,0.0
